Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA sample avg,SMA200P sample avg,SMA200CB sample avg,SMA300CB sample avg,ChloroSMA20 sample avg,ChloroSMA40 sample avg,ChloroSMA60 sample avg,ChloroSMA80 sample avg,NP40 sample avg,AASTY645 sample avg,AASTY650 sample avg,AASTY1150 sample avg,AASTY1145 sample avg,AASTY80 sample avg
E9PE47;Q96QE2,E9PE47;Q96QE2,Proton myo-inositol cotransporter,SLC2A13,38.093,7282800.0,0.0,6429650.0,2943950.0,3277550.0,0.0,0.0,0.0,4264000.0,6290900.0,1922100.0,0.0,4593750.0,0.0
A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6;A0A8Q3WLN5;A0A8Q3SHJ7;M0R0R5,A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6,Golgin subfamily A member 7,GOLGA7,17.737,7616750.0,9313750.0,7916950.0,5709850.0,9390650.0,7257700.0,8428550.0,5990300.0,9936700.0,4495200.0,11667450.0,4930400.0,6605200.0,4089500.0
A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,Syntaxin-3,STX3,23.243,8915800.0,6031550.0,6364600.0,1920050.0,4276150.0,8229100.0,8563100.0,1207100.0,6382100.0,2059000.0,16831500.0,1781705.0,5431800.0,1764150.0
P01112;A0A804HJ06,P01112;A0A804HJ06,"GTPase HRas;GTPase HRas, N-terminally processed",HRAS,21.298,7467850.0,5562850.0,6009550.0,8296750.0,8896300.0,4509900.0,1760750.0,5807000.0,3833550.0,5873800.0,1179500.0,7541900.0,7153400.0,8059850.0
Q9Y2A7,Q9Y2A7,Nck-associated protein 1,NCKAP1,128.79,9673900.0,6920150.0,10604500.0,13891000.0,8177700.0,8233000.0,13701500.0,9367550.0,13002500.0,8295200.0,17457000.0,9035800.0,7637000.0,11736000.0
A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,GPI ethanolamine phosphate transferase 3,PIGO,114.1,4266710.0,30178500.0,2881650.0,6108750.0,19182600.0,9839400.0,122130.0,6090800.0,1476750.0,4309050.0,1502900.0,2621750.0,3635450.0,2219050.0
Q5M775;J3KRB9;J3QS22,Q5M775;J3KRB9;J3QS22,Cytospin-B,SPECC1,118.58,5082100.0,928075.0,1033530.0,992790.0,1186215.0,774135.0,615800.0,7871150.0,0.0,1085195.0,0.0,353425.0,624150.0,1554950.0
Q6PI78,Q6PI78,Transmembrane protein 65,TMEM65,25.498,7644250.0,12381000.0,16988000.0,4764800.0,8223050.0,4518100.0,9430850.0,3305200.0,10168750.0,5798550.0,7536750.0,8607450.0,9772250.0,6799950.0
A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8;A0A2R8Y3B3;A0A2R8Y6D8;A0A2R8Y7X6,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8,Peripheral plasma membrane protein CASK,CASK,100.2,6695200.0,5944150.0,2611550.0,1319850.0,3450650.0,7954900.0,10355200.0,2020750.0,3787850.0,3164300.0,4570250.0,4212950.0,5561050.0,4150200.0
P33121;E7EPM6;B7Z3Z9;D6RER0;D6RG07;A0A494BZW8;A0A494C0J9;E7ERD7;C9J8C7;A0A494C0B6,P33121;E7EPM6;B7Z3Z9;D6RER0,Long-chain-fatty-acid--CoA ligase 1,ACSL1,77.942,9460950.0,12513000.0,13854200.0,6296250.0,19417500.0,14576500.0,26370500.0,12536500.0,10025000.0,7680750.0,15137000.0,9882100.0,9721150.0,7817650.0
Q8IWT6,Q8IWT6,Volume-regulated anion channel subunit LRRC8A,LRRC8A,94.198,6197550.0,4329300.0,2541450.0,1134795.0,5968000.0,4933450.0,4234700.0,1573300.0,3609250.0,1527400.0,2743450.0,1888950.0,2806100.0,1842550.0
P15151;A0A0C4DG49;A0A0A0MSA9,P15151;A0A0C4DG49;A0A0A0MSA9,Poliovirus receptor,PVR,45.302,8103350.0,6459300.0,15904000.0,5033200.0,12705000.0,12887500.0,28058500.0,11580100.0,16951000.0,7631300.0,14099000.0,7907350.0,4523550.0,5213200.0
G3XAN4;Q15629,G3XAN4;Q15629,Translocating chain-associated membrane protein 1,TRAM1,33.435,7811950.0,6791750.0,12125000.0,5479600.0,12955000.0,19736000.0,24847000.0,0.0,3714650.0,18757000.0,14007500.0,13098000.0,11633750.0,0.0
O95857,O95857,Tetraspanin-13,TSPAN13,22.147,7867750.0,27328000.0,40071500.0,37368000.0,27340000.0,31338000.0,57969000.0,11718150.0,10918750.0,12211000.0,20690000.0,13900550.0,18819000.0,9345350.0
Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2;K7EPP9;F6RTM7;K7EQ84;K7EK75,Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2,Syntaxin-10,STX10,27.56,7824850.0,4322050.0,10109450.0,4447550.0,8039050.0,5680300.0,5568850.0,4454300.0,4577850.0,1511950.0,1888050.0,1938050.0,2535800.0,1238200.0
O15504,O15504,Nucleoporin-like protein 2,NUPL2,44.871,7039400.0,3614350.0,5175200.0,3732250.0,4517200.0,3921100.0,5477700.0,5669800.0,2772550.0,1904850.0,1673200.0,4414950.0,3690050.0,2822800.0
P00167;J3KNC7,P00167,Cytochrome b5,CYB5A,15.33,9176050.0,2464650.0,1194650.0,3419750.0,311040.0,1105620.0,718610.0,2371400.0,26884500.0,1667250.0,1973350.0,362160.0,883600.0,147820.0
Q8TBM8,Q8TBM8,DnaJ homolog subfamily B member 14,DNAJB14,42.515,6349200.0,3780250.0,8778550.0,7795300.0,5096450.0,6123450.0,2675350.0,13637500.0,4653050.0,5845750.0,0.0,5144100.0,4826750.0,3530100.0
H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,"Cytochrome c oxidase subunit 7A2, mitochondrial",COX7A2,12.844,8897850.0,1520650.0,4821050.0,6747200.0,0.0,0.0,0.0,2382600.0,10910150.0,1131000.0,4701450.0,677150.0,841600.0,2197300.0
Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1;H3BTY4,Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1,Ceroid-lipofuscinosis neuronal protein 6,CLN6,35.919,8606500.0,14710000.0,12341900.0,10750600.0,22510000.0,16502000.0,28608000.0,11721000.0,10991000.0,6058350.0,14281000.0,12362600.0,13631500.0,6809200.0
G5E9F5;B5MC53;B5MCF8;P39210,G5E9F5;B5MC53;B5MCF8;P39210,Protein Mpv17,MPV17,12.958,9772850.0,5215300.0,524750.0,0.0,6374250.0,2323450.0,0.0,2748200.0,4946550.0,4332650.0,1068250.0,6620950.0,3608200.0,5853300.0
Q9UNF1,Q9UNF1,Melanoma-associated antigen D2,MAGED2,64.953,7687950.0,5646950.0,11565500.0,12381500.0,13860500.0,9717300.0,19321500.0,22360000.0,11673250.0,9131050.0,10621900.0,10281050.0,7559200.0,9479450.0
C9JE12;C9JCW7;Q9BVT8,C9JE12;C9JCW7;Q9BVT8,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1,16.12,8329700.0,7618950.0,8741800.0,2774450.0,9844350.0,7432750.0,15182500.0,7204350.0,9598600.0,1228000.0,2015450.0,3037750.0,5945700.0,2198800.0
O95721,O95721,Synaptosomal-associated protein 29,SNAP29,28.97,6772350.0,3133850.0,8953850.0,4303350.0,5209500.0,3750200.0,4315200.0,10333700.0,6712050.0,9834200.0,2596450.0,4637750.0,5000200.0,6269750.0
Q13636,Q13636,Ras-related protein Rab-31,RAB31,21.569,6393400.0,6064900.0,3702100.0,4996200.0,7369550.0,6256300.0,1327600.0,10529800.0,8012500.0,3023100.0,1571800.0,6063800.0,4413100.0,3025650.0
Q9NX76,Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6,CMTM6,20.419,7978850.0,9934650.0,17642700.0,9261000.0,0.0,8423850.0,17876500.0,4880950.0,9759800.0,0.0,11394550.0,1458700.0,6263250.0,579700.0
Q71RG4;K7EKW3;E7ESS3,Q71RG4;K7EKW3;E7ESS3,Transmembrane and ubiquitin-like domain-containing protein 2,TMUB2,33.788,7871000.0,3750450.0,3274400.0,1268250.0,2091500.0,2115250.0,0.0,2025700.0,4593800.0,1970100.0,0.0,1419650.0,2166500.0,582400.0
O14975;G3V1R7,O14975;G3V1R7,Very long-chain acyl-CoA synthetase,SLC27A2,70.311,7157400.0,4885150.0,2432550.0,3019500.0,7395500.0,3368150.0,6564600.0,10176050.0,2891600.0,3849950.0,2285800.0,5000100.0,3327150.0,5265150.0
Q9P273,Q9P273,Teneurin-3,TENM3,300.95,6931350.0,4729100.0,5272550.0,3895100.0,5924200.0,4112950.0,4801100.0,6446900.0,4019900.0,2362700.0,1563450.0,3806000.0,3676050.0,2469800.0
Q96NT0,Q96NT0,Coiled-coil domain-containing protein 115,CCDC115,19.76,7052750.0,2031800.0,404845.0,784700.0,1632100.0,1331600.0,0.0,10183100.0,3639650.0,1320900.0,0.0,3472700.0,4016650.0,844500.0
Q9BV23;C9JNE7,Q9BV23;C9JNE7,Monoacylglycerol lipase ABHD6,ABHD6,38.33,7716800.0,3422700.0,0.0,3495950.0,0.0,5953500.0,4093850.0,0.0,8253350.0,1542750.0,4384750.0,2445950.0,12667200.0,2451350.0
Q96RT1,Q96RT1,Protein LAP2,ERBB2IP,158.3,6425600.0,3655300.0,3061850.0,717300.0,5722300.0,2595150.0,1232950.0,1339950.0,2533050.0,1976400.0,1111815.0,2145600.0,2440050.0,1516450.0
Q9NUL3,Q9NUL3,Double-stranded RNA-binding protein Staufen homolog 2,STAU2,62.608,7209500.0,8098750.0,8665550.0,12096500.0,9853600.0,6917200.0,19235500.0,11905500.0,5602350.0,6246850.0,11781500.0,7506600.0,8391700.0,5957850.0
Q15800;D6RDP9;D6R952;D6REA2,Q15800;D6RDP9;D6R952,Methylsterol monooxygenase 1,MSMO1,35.215,8243650.0,15730000.0,23920000.0,4418350.0,25592500.0,20929000.0,19705500.0,945390.0,13013500.0,10108300.0,12108350.0,15687750.0,14261700.0,12232000.0
F5GXX5;P61803;F5H895;A0A0B4J239,F5GXX5;P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1,9.5541,7500500.0,38274500.0,52650500.0,19857000.0,36712500.0,38382500.0,34906000.0,5974000.0,15953000.0,6262700.0,17095000.0,15534500.0,44582500.0,6354950.0
O00763,O00763,Acetyl-CoA carboxylase 2;Biotin carboxylase,ACACB,276.54,8473650.0,6726350.0,9361400.0,14516000.0,11873000.0,6636050.0,8184250.0,19757000.0,6506850.0,9277100.0,6971700.0,7611750.0,8171300.0,7538500.0
A0A8Q3SIA0;O60830;V9GYK7;V9GYU0;V9GYS0,A0A8Q3SIA0;O60830;V9GYK7;V9GYU0;V9GYS0,Mitochondrial import inner membrane translocase subunit Tim17-B,TIMM17B,19.01,8306150.0,2993050.0,5149850.0,4300250.0,9782600.0,4132550.0,768150.0,8750700.0,5120950.0,7314500.0,2076000.0,4712250.0,2851950.0,7616150.0
P59074,P59074,Putative charged multivesicular body protein 4B-like protein CHMP4BP1,CHMP4BP1,19.068,7169300.0,11225400.0,1243850.0,0.0,4361800.0,6788050.0,0.0,0.0,0.0,6519500.0,0.0,0.0,0.0,0.0
P08134;U3KQV3;U3KQA9,P08134;U3KQV3;U3KQA9,Rho-related GTP-binding protein RhoC,RHOC,22.006,9394900.0,7922150.0,8063950.0,9111050.0,8223950.0,6529250.0,8220550.0,6248800.0,4053150.0,7260300.0,4432550.0,7393600.0,7158700.0,3732300.0
Q8TAA5,Q8TAA5,"GrpE protein homolog 2, mitochondrial",GRPEL2,25.431,7741900.0,5256900.0,5062200.0,3779750.0,0.0,3416750.0,3892800.0,3127900.0,7283350.0,2454150.0,5061500.0,2231350.0,3274500.0,2445800.0
Q92614,Q92614,Unconventional myosin-XVIIIa,MYO18A,233.11,6305950.0,3009300.0,1724650.0,5231500.0,2288700.0,9030550.0,11835400.0,8461500.0,607870.0,2986750.0,20083300.0,5161300.0,3143300.0,7230050.0
Q9BRT2,Q9BRT2,Ubiquinol-cytochrome-c reductase complex assembly factor 2,UQCC2,14.875,7364650.0,719550.0,2727900.0,0.0,0.0,0.0,0.0,4277450.0,3391800.0,0.0,0.0,0.0,0.0,0.0
Q96D71,Q96D71,RalBP1-associated Eps domain-containing protein 1,REPS1,86.661,7716950.0,3295800.0,5423950.0,7132450.0,4192250.0,3608450.0,6231400.0,7187350.0,16090500.0,9644550.0,13355000.0,4784400.0,2774450.0,4342450.0
Q86XL3,Q86XL3,Ankyrin repeat and LEM domain-containing protein 2,ANKLE2,104.11,7306250.0,5801800.0,8484100.0,4982550.0,11070500.0,8891650.0,15842000.0,12005500.0,4856650.0,3867000.0,3306950.0,5201650.0,7113100.0,3649650.0
Q13478,Q13478,Interleukin-18 receptor 1,IL18R1,62.303,7631600.0,3482350.0,2111700.0,2875700.0,11948500.0,4427000.0,0.0,3341550.0,3851950.0,6589800.0,5452000.0,7826000.0,7381800.0,10471500.0
P30414,P30414,NK-tumor recognition protein;Putative peptidyl-prolyl cis-trans isomerase,NKTR,165.67,8061900.0,16976500.0,10977500.0,21351500.0,13070000.0,9784500.0,20078000.0,17729500.0,4292550.0,8735300.0,5947500.0,14855500.0,20393500.0,26274000.0
O95159;E9PQ47;E9PNY1;E9PMQ3;E9PQA5;E9PJX1;E9PJ47,O95159;E9PQ47;E9PNY1;E9PMQ3;E9PQA5,Zinc finger protein-like 1,ZFPL1,34.114,7054350.0,16536500.0,14510000.0,7840300.0,20279000.0,15211000.0,29320500.0,5365750.0,8389500.0,5167900.0,13886500.0,10989900.0,14013500.0,3764100.0
Q4G176,Q4G176,"Acyl-CoA synthetase family member 3, mitochondrial",ACSF3,64.129,6692600.0,2008750.0,2441650.0,1458350.0,2913800.0,1671250.0,1485750.0,5163250.0,1481450.0,2952800.0,1525700.0,2541450.0,2587900.0,3559300.0
Q96NW4;K7ELM1,Q96NW4;K7ELM1,Ankyrin repeat domain-containing protein 27,ANKRD27,116.98,7268900.0,947150.0,2854350.0,2868950.0,6191950.0,6533150.0,0.0,22864450.0,0.0,0.0,0.0,3320450.0,3748800.0,3471700.0
Q9Y4G6,Q9Y4G6,Talin-2,TLN2,271.61,3612050.0,20963000.0,24111500.0,27537500.0,25530500.0,5613500.0,1804050.0,10162850.0,50188000.0,13519000.0,41604500.0,20188000.0,0.0,10275250.0
Q9UG63,Q9UG63,ATP-binding cassette sub-family F member 2,ABCF2,71.289,7283150.0,10776100.0,36629800.0,68113500.0,11603500.0,12615000.0,9543400.0,24892000.0,9454800.0,58191500.0,46791000.0,31140000.0,11311700.0,60589500.0
P12931;Q9H3Y6,P12931,Proto-oncogene tyrosine-protein kinase Src,SRC,59.834,7118250.0,11002500.0,6908500.0,6952200.0,8532300.0,10057400.0,27607000.0,2647850.0,7549300.0,1985800.0,8796600.0,3624250.0,7230950.0,2569700.0
A0A024R5I4;O94956;A0A0A0MTF1;E9PRW4,A0A024R5I4;O94956,Solute carrier organic anion transporter family member 2B1,SLCO2B1,76.698,7112700.0,10254950.0,8653500.0,0.0,7142000.0,0.0,11503000.0,0.0,6788250.0,0.0,10223650.0,0.0,4368750.0,0.0
C9J6J1;C9JA07;Q9GZY4;F8WBS2;F2Z2J3,C9J6J1;C9JA07;Q9GZY4;F8WBS2;F2Z2J3,Cytochrome c oxidase assembly factor 1 homolog,COA1,10.202,7003350.0,6883900.0,4679400.0,4977050.0,2614650.0,4379600.0,3420100.0,7330750.0,4495550.0,2776600.0,2960200.0,4089800.0,3718500.0,5261050.0
Q86W74;E5RI04,Q86W74;E5RI04,Ankyrin repeat domain-containing protein 46,ANKRD46,25.329,7103000.0,3269150.0,1598450.0,0.0,0.0,2304200.0,2228800.0,0.0,5638850.0,2214300.0,3199750.0,660750.0,889200.0,866850.0
Q9BWH2,Q9BWH2,FUN14 domain-containing protein 2,FUNDC2,20.675,7907550.0,13940200.0,17638500.0,15185000.0,9743800.0,9428750.0,20244000.0,0.0,9530900.0,2546450.0,18128450.0,4313950.0,7032650.0,2077650.0
Q9UNZ2;F2Z2K0,Q9UNZ2;F2Z2K0,NSFL1 cofactor p47,NSFL1C,40.572,7227350.0,4254650.0,6362850.0,5934100.0,7854250.0,5525050.0,4083800.0,16905500.0,4738650.0,10427750.0,7158300.0,3693450.0,4679950.0,3101600.0
Q9UIQ6,Q9UIQ6,"Leucyl-cystinyl aminopeptidase;Leucyl-cystinyl aminopeptidase, pregnancy serum form",LNPEP,117.35,7142200.0,10529950.0,10422750.0,11942500.0,11807000.0,8373000.0,9391950.0,8005550.0,11293250.0,5912250.0,1851650.0,8648450.0,7791400.0,4482400.0
Q9P2X0,Q9P2X0,Dolichol-phosphate mannosyltransferase subunit 3,DPM3,10.094,7753400.0,32562000.0,44890500.0,14834500.0,20812500.0,36859500.0,45946500.0,0.0,18749500.0,0.0,34456500.0,5106000.0,41396500.0,5649400.0
Q92597,Q92597,Protein NDRG1,NDRG1,42.835,6538650.0,5048200.0,4875900.0,4441350.0,5021050.0,6918550.0,19978000.0,8243750.0,7846650.0,7214050.0,17391000.0,4909200.0,4655000.0,3298300.0
Q6P9B6,Q6P9B6,TLD domain-containing protein 1,TLDC1,50.993,5599550.0,4757950.0,6521600.0,3136550.0,3100300.0,4838150.0,2585100.0,3199500.0,3953800.0,3917350.0,3043210.0,2993050.0,3891200.0,4170900.0
Q8ND76,Q8ND76,Cyclin-Y,CCNY,39.336,7893750.0,4733800.0,6657850.0,4262300.0,9674450.0,8311400.0,2833280.0,10773600.0,3910750.0,2481650.0,1360600.0,3837000.0,3392500.0,4747800.0
Q4G0F5,Q4G0F5,Vacuolar protein sorting-associated protein 26B,VPS26B,39.154,5291850.0,8455300.0,10070900.0,7759600.0,12607500.0,20145500.0,25565500.0,19126500.0,5802600.0,5419600.0,12034450.0,7779750.0,8545750.0,4263150.0
P07919;A0A096LP55,P07919;A0A096LP55,"Cytochrome b-c1 complex subunit 6, mitochondrial;Cytochrome b-c1 complex subunit 6",UQCRH;UQCRHL,10.739,7934900.0,1134550.0,6151600.0,4484150.0,0.0,0.0,0.0,0.0,5036000.0,1660000.0,1465000.0,1397750.0,2033100.0,0.0
Q4G148,Q4G148,Glucoside xylosyltransferase 1,GXYLT1,50.566,7771050.0,12714500.0,9672950.0,2978400.0,12464000.0,8759700.0,7584650.0,3326400.0,8379700.0,7538850.0,9665850.0,9390750.0,11526000.0,6318800.0
Q9UNH7,Q9UNH7,"Sorting nexin-6;Sorting nexin-6, N-terminally processed",SNX6,46.648,6161350.0,5866450.0,8390050.0,5379650.0,4068100.0,4529150.0,7708750.0,12753750.0,5313500.0,8657000.0,4421700.0,6572700.0,6804350.0,7776350.0
P58107,P58107,Epiplakin,EPPK1,555.65,6260650.0,6613800.0,2057150.0,1708000.0,4968200.0,1439885.0,1028800.0,17400500.0,5581400.0,4917000.0,1352700.0,7511900.0,7527500.0,13567000.0
Q13685,Q13685,Angio-associated migratory cell protein,AAMP,46.75,8338450.0,5574450.0,2851150.0,3715250.0,4117500.0,11526500.0,975000.0,40734000.0,9429750.0,9352600.0,8751500.0,3201250.0,0.0,7842350.0
Q13637,Q13637,Ras-related protein Rab-32,RAB32,24.997,6811450.0,7838600.0,8489900.0,3474150.0,4244850.0,9604850.0,0.0,1233015.0,5976600.0,2930900.0,0.0,1680850.0,4865050.0,1031165.0
Q6ZRP7,Q6ZRP7,Sulfhydryl oxidase 2,QSOX2,77.528,7010350.0,10028800.0,7994700.0,4779150.0,12479000.0,9931950.0,8006400.0,10330950.0,5154300.0,5362150.0,5083750.0,7824300.0,9426300.0,5374150.0
A0A8Q3SIG5;K7ESE6;A0A8Q3WL84;Q9BUM1;A0A8Q3WL73,A0A8Q3SIG5;K7ESE6;A0A8Q3WL84;Q9BUM1;A0A8Q3WL73,Glucose-6-phosphatase 3,G6PC3,25.579,7304700.0,19026500.0,10861900.0,19004000.0,16311500.0,14226500.0,3878600.0,12927100.0,9406850.0,7701350.0,5171000.0,8786600.0,13232500.0,12075050.0
Q9UJU6;B4DDD6;H0Y5J4;F8WBG8;H7C111,Q9UJU6;B4DDD6;H0Y5J4,Drebrin-like protein,DBNL,48.207,6961900.0,9212050.0,11637100.0,12641500.0,10073300.0,10720500.0,18570000.0,23273000.0,8106250.0,11387000.0,12224050.0,5785000.0,8148900.0,4322150.0
Q12893,Q12893,Transmembrane protein 115,TMEM115,38.197,6838250.0,3227800.0,5253000.0,3229150.0,4205600.0,3259650.0,1746050.0,9350800.0,1698050.0,1219995.0,984415.0,4743050.0,660600.0,2206450.0
A0A0A0MTJ9;Q6PIU2,A0A0A0MTJ9;Q6PIU2,Neutral cholesterol ester hydrolase 1,NCEH1,49.881,6980300.0,4971750.0,3995800.0,5970300.0,2469250.0,7472350.0,7334950.0,9102350.0,3681500.0,1510400.0,3175100.0,1883550.0,3691650.0,1441850.0
Q9P0I2;A0A8I5KS41;A0A8I5KU67;S4R3U9,Q9P0I2;A0A8I5KS41;A0A8I5KU67,ER membrane protein complex subunit 3,EMC3,29.952,7866700.0,14565000.0,16876650.0,10475000.0,11908000.0,14274500.0,8586200.0,4266600.0,10944500.0,7352050.0,6101000.0,8753150.0,13329000.0,9062150.0
Q6UXV4,Q6UXV4,MICOS complex subunit MIC27,APOOL,29.159,8607200.0,21198000.0,5231850.0,6736100.0,30906000.0,8690700.0,7278400.0,17158000.0,7715000.0,3818400.0,11301000.0,6804150.0,9462000.0,6510300.0
Q8NBM4;Q5JUH4,Q8NBM4,Ubiquitin-associated domain-containing protein 2,UBAC2,38.963,6687300.0,12163500.0,18195000.0,11269250.0,21615500.0,16728500.0,27571500.0,9557450.0,9428750.0,5199150.0,9661450.0,10323000.0,8963150.0,6613950.0
A0A7P0TBL2;Q9H2J7;A0A7P0T9P8;A0A7P0T8I1;A0A7P0T8B7;A0A7P0T9Z9;A0A7P0TAZ8;F8WJN6;A0A7P0TB05;A0A7P0TA72;F8VSG1;A0A7P0TAT1;A0A7P0Z4F0,A0A7P0TBL2;Q9H2J7;A0A7P0T9P8;A0A7P0T8I1;A0A7P0T8B7;A0A7P0T9Z9,Sodium-dependent neutral amino acid transporter B(0)AT2,SLC6A15,77.593,7608150.0,8587700.0,9163700.0,8599900.0,13275500.0,14322500.0,17658000.0,4002800.0,10059950.0,5725550.0,3471400.0,7627950.0,6530800.0,5994650.0
F8VXU5;Q9UBQ0,F8VXU5;Q9UBQ0,Vacuolar protein sorting-associated protein 29,VPS29,23.98,6588650.0,0.0,7482500.0,9735050.0,3870850.0,243305.0,14302500.0,7932900.0,12296500.0,21077500.0,1532400.0,13399400.0,4085400.0,11169950.0
Q8WYQ3,Q8WYQ3,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",CHCHD10,14.149,4438300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388000.0,0.0,0.0,0.0,0.0,0.0
C9J8T4;C9JYN7;O43567,C9J8T4;C9JYN7;O43567,E3 ubiquitin-protein ligase RNF13,RNF13,17.929,6001700.0,486840.0,1417350.0,2479200.0,1168150.0,1614450.0,0.0,2951550.0,3751050.0,546250.0,0.0,842400.0,507850.0,766950.0
Q12974,Q12974,Protein tyrosine phosphatase type IVA 2,PTP4A2,19.127,8957550.0,3525250.0,13822000.0,9239300.0,11726200.0,7425450.0,5659400.0,19658500.0,2281950.0,6610550.0,10011300.0,5817200.0,3203550.0,4364550.0
B1AH87;P30536,B1AH87;P30536,Translocator protein,TSPO,11.896,6145050.0,2913435.0,1450950.0,2028450.0,5363800.0,2760200.0,0.0,7294250.0,6041300.0,1740400.0,0.0,2753350.0,597500.0,14512000.0
P08F94,P08F94,Fibrocystin,PKHD1,446.7,5663150.0,3772200.0,0.0,6695950.0,1521500.0,3307100.0,0.0,0.0,1468400.0,4319700.0,13453500.0,891450.0,2609900.0,0.0
O60763,O60763,General vesicular transport factor p115,USO1,107.89,8301750.0,7719100.0,11612000.0,8660600.0,7362300.0,6080100.0,9889350.0,9292250.0,8727950.0,8368150.0,11458500.0,6346750.0,6951650.0,8004550.0
Q16799;Q2NKQ5;A8MT72,Q16799;Q2NKQ5,Reticulon-1;Reticulon,RTN1,83.617,6981200.0,23705500.0,25609000.0,20072500.0,18593000.0,25121500.0,37471000.0,37311500.0,30325500.0,15138500.0,41771500.0,16274550.0,22791500.0,12788000.0
Q14980,Q14980,Nuclear mitotic apparatus protein 1,NUMA1,238.26,6857850.0,12956000.0,11741750.0,11676500.0,16046500.0,15469000.0,29531000.0,14955500.0,11259000.0,9201250.0,17606000.0,14289500.0,10612000.0,12691500.0
Q9Y2T2,Q9Y2T2,AP-3 complex subunit mu-1,AP3M1,46.939,5822050.0,4244300.0,5416700.0,7952900.0,3433050.0,3087100.0,1212950.0,5444050.0,5375700.0,4446700.0,545800.0,3970000.0,4779000.0,5553250.0
O60664,O60664,Perilipin-3,PLIN3,47.074,7341250.0,1946350.0,8926000.0,5452550.0,4764750.0,3091500.0,1454000.0,14751500.0,5523000.0,8618500.0,1551685.0,2984000.0,3749750.0,2120500.0
P49790,P49790,Nuclear pore complex protein Nup153,NUP153,153.94,7511250.0,8403700.0,5150100.0,6609500.0,9952250.0,9522700.0,20523000.0,8946500.0,7845950.0,3086250.0,5655300.0,6348550.0,8005250.0,6176400.0
Q9UJG1,Q9UJG1,Motile sperm domain-containing protein 1,MOSPD1,24.086,8051400.0,1363500.0,1571950.0,611355.0,1953300.0,525300.0,1222100.0,822000.0,15197500.0,1370135.0,1262900.0,1483785.0,1415300.0,1206600.0
Q96T51;H0YAC8,Q96T51;H0YAC8,RUN and FYVE domain-containing protein 1,RUFY1,79.817,6452400.0,8106650.0,19976400.0,15331000.0,10233750.0,9621900.0,17725500.0,25746000.0,12355950.0,7779200.0,16750500.0,6567700.0,8425550.0,4497500.0
P09471;H3BTM2;A0A1W2PP87;A0A1W2PP38,P09471;H3BTM2,Guanine nucleotide-binding protein G(o) subunit alpha,GNAO1,40.05,6554900.0,9720700.0,14033800.0,6781250.0,14571500.0,11708000.0,16251000.0,11254450.0,3976800.0,4066900.0,6148950.0,7881150.0,7943800.0,4913750.0
Q5JSC9;A0A3B3IT94;Q96LT4;A0A5F9ZGS6,Q5JSC9;A0A3B3IT94;Q96LT4;A0A5F9ZGS6,Sphingomyelin synthase-related protein 1,SAMD8,29.361,6671250.0,2446350.0,0.0,0.0,835200.0,0.0,0.0,3990250.0,0.0,0.0,0.0,0.0,6567600.0,0.0
A0A182DWI4;E9PN30;Q9BQE4,A0A182DWI4;E9PN30;Q9BQE4,Selenoprotein S,VIMP,18.494,6933050.0,7380550.0,5314700.0,5144100.0,5293450.0,6504400.0,14342000.0,1742000.0,6660450.0,2223900.0,8610900.0,2488550.0,5829750.0,421700.0
Q8WVQ1,Q8WVQ1,Soluble calcium-activated nucleotidase 1,CANT1,44.839,6153150.0,3727400.0,3450050.0,1754050.0,2504250.0,0.0,0.0,1808600.0,6216800.0,857300.0,4216400.0,778800.0,1860950.0,1831100.0
