,Protein IDs,Majority protein IDs,Protein names,Gene names,Mol. weight [kDa],RIPA,SMA200P,SMA200CB,SMA300CB,ChloroSMA20,ChloroSMA40,ChloroSMA60,ChloroSMA80,NP40,AASTY645,AASTY650,AASTY1150,AASTY1145,AASTY80
1109,Q8WV19,Q8WV19,Vesicle transport protein SFT2A,SFT2D1,17.804,100.0,21.6086823725488,0.0,0.0,4.518795716727624,21.746447537106313,0.0,0.0,17.875083271537758,0.0,0.0,0.0,0.0,0.0
1110,I3L0A0;A5PLL7;Q5TGE2,I3L0A0;A5PLL7,Transmembrane protein 189,TMEM189-UBE2V1;TMEM189,42.208,39.330348890012544,12.572607108155914,20.21878559788868,12.442735593536998,38.04291466034165,33.76259576277862,31.06847197995755,100.0,26.485632155683575,31.018149110404696,23.844746349482143,22.818291544801113,12.169525144461282,11.88788938599297
1111,Q9UKV5;H3BRK9,Q9UKV5;H3BRK9,E3 ubiquitin-protein ligase AMFR,AMFR,72.995,55.80481495273346,71.09313147467422,78.50346189313836,43.717808843441745,95.48279136694511,74.94192001146348,100.0,54.64195491155584,34.04080472319363,55.06778578012847,39.37612178404329,59.6261929874702,82.42418500493233,45.87528231720178
1112,P48960,P48960,CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta,CD97,91.868,100.0,39.86459283414463,85.81325046240633,51.878943804158176,91.71063030758873,95.91911384478445,86.9494546793739,43.123838827028216,76.95825405389368,68.12174533942803,0.0,70.46685901795519,65.00048062312513,76.0933866730172
1113,P07384,P07384,Calpain-1 catalytic subunit,CAPN1,81.889,60.952204321094264,82.3428417433013,66.2770696488905,42.89592319895373,95.09326999805492,58.67041998421391,75.96047102375866,38.1805210295875,50.65425351008726,63.36920769965371,61.316425451808264,100.0,58.73370900452536,87.09143863978748
1114,F5H0M4;Q6P1A2;F5H7K7;B7Z3N5;F5GYT3,F5H0M4;Q6P1A2,Lysophospholipid acyltransferase 5,LPCAT3,39.374,100.0,59.80127553280704,54.686707569921126,48.6398866399029,61.56258860822652,27.19419653476574,1.3406773090921391,0.0,17.003285604942402,26.862916937593063,0.0,50.95948626372402,41.267863362556426,61.04106297042106
1115,Q93063;A0A804HKG2;A0A804HL74;A0A804HJW9;A0A804HLF7;A0A804HIU8;A0A804HHX4,Q93063;A0A804HKG2;A0A804HL74;A0A804HJW9;A0A804HLF7;A0A804HIU8,Exostosin-2,EXT2,82.254,49.30593641340735,51.29563029240316,40.17068697323318,27.640615775104322,45.34067258964321,64.7683135330521,30.31287670125833,100.0,15.701223061222635,21.323075110034416,5.532548764812028,46.02337838060493,31.64239612123016,63.29398793383467
1116,Q99757,Q99757,"Thioredoxin, mitochondrial",TXN2,18.383,100.0,0.0,37.33855737080701,38.28424474413382,0.0,0.0,0.0,85.69634095077447,58.19057160004645,39.39016556527851,0.0,18.034612993505515,0.0,35.73172454305854
1117,Q9Y2U8,Q9Y2U8,Inner nuclear membrane protein Man1,LEMD3,99.996,28.419644630682754,39.125764653568346,16.294407254270713,31.70418227870969,45.31477201464452,39.32731859636114,46.53507326852825,100.0,24.372273570257416,11.730369493509391,31.275256459794537,20.513394276459067,39.299696328058104,17.588748473701802
1118,Q8NC60,Q8NC60,Nitric oxide-associated protein 1,NOA1,78.457,72.76384829319048,28.67417646388637,40.55386152617346,27.739551886543364,22.14840071787855,23.569084219385104,2.955322976369472,73.9175089875213,19.37506460423482,44.39301813403197,36.58916182228859,42.96117269430187,18.617853387689102,100.0
1119,Q9Y295,Q9Y295,Developmentally-regulated GTP-binding protein 1,DRG1,40.542,13.892671505436402,15.251545544998443,50.31651599505287,100.0,21.57688912613907,15.985914538746588,14.67934229278114,34.132370306567374,14.422684708539165,57.043598542493655,36.893095317883976,45.37336697877834,23.123082749305997,71.70739730435577
1120,Q53EU6,Q53EU6,Glycerol-3-phosphate acyltransferase 3,AGPAT9,48.705,19.09791667553124,0.0,100.0,79.94533699851031,97.1459947062225,0.0,23.232727866691523,0.0,0.0,27.035691576741822,55.194348683147766,12.208367848273477,27.940308297853683,0.0
1121,J3QRU4;F8WCA0;L7N2F9;P63027,J3QRU4;F8WCA0;L7N2F9;P63027,Vesicle-associated membrane protein 2,VAMP2,12.251,100.0,87.28764251219302,91.51497878507506,14.966844215571543,69.96244804082443,40.3634110074077,13.217079216682501,94.57126093832602,21.13009627690682,41.10553439154772,0.0,22.648587819396155,30.328748299139225,17.596164270025167
1122,Q9NR31,Q9NR31,GTP-binding protein SAR1a,SAR1A,22.367,79.95290915576717,59.71336006226645,62.4705324542382,11.646932164342576,61.440189477624244,66.90985449550654,54.2387891895724,79.73575384458259,91.40108743251835,73.0410061472487,44.48547228029575,46.223442862733435,100.0,95.75746182519161
1123,Q9UBV2,Q9UBV2,Protein sel-1 homolog 1,SEL1L,88.754,33.792801296973636,60.29530987443634,38.52757591365592,15.12209356104093,67.07885781242123,71.21626912449426,100.0,26.7242214804363,40.52570833377036,28.170080037622085,43.53862244499299,40.193797852893695,60.94541522955047,29.344319017040004
1124,Q96K37;H7C1I0,Q96K37;H7C1I0,Solute carrier family 35 member E1,SLC35E1,44.772,14.479663461983733,29.059753684339718,36.74099502746003,9.239080315515903,44.37387645806178,22.38542153297429,34.29991731853441,21.731238217791155,16.726440181611263,7.867834921232933,100.0,34.164581708607386,18.85166835202398,30.506603052173002
1125,O60427,O60427,Fatty acid desaturase 1,FADS1,51.964,58.35274768872287,84.40633332552714,45.84773969234347,51.38953570307569,67.08423444641723,42.83103582771614,48.81496910292068,48.84617970341763,55.32734465178925,100.0,35.589145862903415,52.60824486603648,62.98443024460315,43.95869113637744
1126,P42356,P42356,Phosphatidylinositol 4-kinase alpha,PI4KA,236.83,60.53401377619162,39.12799333757679,22.679423836208283,100.0,62.85258371877368,46.10229143579965,98.32295356940944,46.82449885629465,33.19117225878242,64.32350185376924,40.641906519511764,78.05269588921877,71.70350172420558,54.51115603148959
1127,Q8N442,Q8N442,"Translation factor GUF1, mitochondrial",GUF1,74.327,73.86736720901604,25.347301067298776,23.43377399512714,41.40775838901447,38.887427772910904,26.085659264238693,8.825629457718433,54.92794998644289,28.33577448587964,39.20801825507984,21.287270205350627,56.39258659713041,28.84454374228677,100.0
1128,Q8IWX8,Q8IWX8,Calcium homeostasis endoplasmic reticulum protein,CHERP,103.7,34.570440101996226,12.884551012465991,44.74374931496394,86.18301125481935,25.0642014882574,16.33596482898227,22.900611798273466,58.12309794324504,20.11296227350443,43.0655314330552,52.923166825324095,75.48778805484395,30.039597275029493,100.0
1129,Q7Z4H8,Q7Z4H8,KDEL motif-containing protein 2,KDELC2,58.572,36.56280227795021,33.93442314325696,45.84193138629236,23.905785426587038,73.9565951206829,40.89261221947682,56.16311071527026,100.0,45.78098120468382,96.57277142321061,19.04945145256455,88.58516266831133,45.75127422857727,98.00169736354033
1130,P55010;H0YLZ1;H0YN40,P55010,Eukaryotic translation initiation factor 5,EIF5,49.222,29.648400031074058,29.60879012485472,54.86284055756203,86.0157744427441,34.486749054050456,28.651259932337155,41.891656123955954,56.33640280498046,36.22176231052302,100.0,45.0025394824915,75.83667348681692,50.45547079224051,76.24394002311665
1131,Q9ULX6,Q9ULX6,A-kinase anchor protein 8-like,AKAP8L,71.639,33.2900043168004,54.49660082371911,38.5790325344854,33.57967028332149,45.61770443779438,46.49174205543217,71.42287890639656,50.45709518105913,30.50077930642089,48.940962422951664,24.156232159674914,71.85779162773129,100.0,90.81914962394264
1132,Q96N66;M0R1Z5;A9C4B8,Q96N66,Lysophospholipid acyltransferase 7,MBOAT7,52.764,31.445744808542408,67.42466547316843,85.54088366606784,75.4806168668141,100.0,77.17195490772156,91.4920317700077,14.244490913045874,34.690460877850775,30.459935303089996,52.04421388883581,50.96230193464763,54.135667457277215,41.916016144097654
1133,Q9NR09,Q9NR09,Baculoviral IAP repeat-containing protein 6,BIRC6,530.26,18.726241113299324,11.844796578868504,37.72119401422198,52.40099195002939,18.859608478788076,14.65301433315471,19.4343163163999,100.0,26.939021715966987,36.920509480249734,14.3067446599464,31.050829084947416,9.607888164425225,59.37109389791922
1134,Q9UHB6;F8VQE1;F8VS07,Q9UHB6;F8VQE1;F8VS07,LIM domain and actin-binding protein 1,LIMA1,85.225,59.11524690825384,41.436073145177275,15.97990774883516,46.26382406494241,49.12226666152119,41.38794893860106,39.64791785294197,82.70129093787082,35.674754865629964,100.0,63.637856425937976,40.422574606062064,48.768060221420754,49.10667244733465
1135,Q92485,Q92485,Acid sphingomyelinase-like phosphodiesterase 3b,SMPDL3B,50.813,36.43806719872889,0.0,1.1869258872451156,30.38265082665526,13.150334992595722,8.83135969454565,5.090866202181588,0.0,100.0,4.0345981413395915,17.468179852958272,2.3629792457678693,20.2711299263131,2.6019595198623384
1136,Q9NR28,Q9NR28,"Diablo homolog, mitochondrial",DIABLO,27.131,100.0,17.260823787843925,87.08552430791488,19.166140282793418,10.190006623060528,5.592736896562643,0.0,62.30417767553303,35.358935320386514,10.815984921128468,0.0,0.0,0.0,0.0
1137,Q6UW63,Q6UW63,KDEL motif-containing protein 1,KDELC1,58.042,60.38118593461527,32.21394380848205,61.79410365629937,50.16020890815739,76.8366049834946,43.648709379148336,100.0,80.96390482302347,63.82927488566917,73.44684597482117,60.95270726378432,48.10506507180306,33.567756172478155,62.737494502719656
1138,Q9H4G4,Q9H4G4,Golgi-associated plant pathogenesis-related protein 1,GLIPR2,17.218,51.59516696172881,57.92197212802742,54.010193303827116,53.19631714589625,72.92656421043621,68.8408011151797,100.0,52.71179189729417,46.5104892907507,41.730323358256186,95.440300573349,42.41248634751336,79.900964261056,31.77734588632366
1139,Q9Y5L4;K7EIT2,Q9Y5L4;K7EIT2,Mitochondrial import inner membrane translocase subunit Tim13,TIMM13,10.5,100.0,0.0,0.0,89.89499381602226,0.0,0.0,0.0,4.422138650645826,44.39515014385395,0.0,0.0,0.0,0.0,0.0
1140,P22570,P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,53.836,34.73971991090073,23.59609217994,33.52290515421032,19.897545150451883,19.19726332689417,17.280225749382165,39.65946915101801,100.0,19.281884898674168,22.926941209422054,25.662178663715256,25.723178590412267,20.632562030637374,28.047486263043396
1141,Q6UW02,Q6UW02,Cytochrome P450 20A1,CYP20A1,52.432,41.39694824148693,55.39982059980879,43.340480509395654,25.68828054486379,57.33941486963874,49.80616753769953,81.09046557967685,13.571812441161429,100.0,21.43413882099277,29.926183705641996,39.20841476165726,65.69648553676535,14.764119583402282
1142,Q8N511;J3KS81,Q8N511;J3KS81,Transmembrane protein 199,TMEM199,23.13,19.113383242095995,93.03338726489834,43.685694644733445,17.243727149307393,78.80111071088203,100.0,51.19562132007114,7.111225438205254,29.762037373862192,9.84340961179908,0.0,25.34665536702956,59.986112556915785,5.957266186156283
1143,Q7L1Q6,Q7L1Q6,Basic leucine zipper and W2 domain-containing protein 1,BZW1,48.043,13.405788915899999,18.518117063303333,41.42287341752456,28.833921554279847,35.52517064817131,12.282435165623722,23.215597170837597,25.223107131484724,25.861869134187632,61.470867268586474,100.0,37.36554125439087,30.490755865913137,25.977275659875787
1144,Q9BQ48,Q9BQ48,"39S ribosomal protein L34, mitochondrial",MRPL34,10.165,71.85935748734488,24.96931695257961,15.731134912236666,11.165141315382135,19.365489419342307,20.110294775693266,29.200841276822082,0.0,81.55211149001335,17.301679898508855,100.0,24.190849422698374,21.539903171709383,12.533397307698706
1145,Q9H330;H7C0G1,Q9H330;H7C0G1,Transmembrane protein 245,TMEM245,97.356,14.654670374897815,17.686376853166838,11.86757065624317,21.68282789672139,18.55091550271213,18.34921200345375,26.789805253538823,4.7489203677606655,26.42963990186446,9.258563182451438,100.0,0.0,0.0,0.0
1146,K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2;K7EKD8;K7ES78;K7EMQ1,K7EM73;A0A0C4DGQ5;P04632;K7EIV0;A0A075B7C0;K7ELJ7;U3KQE2,Calpain small subunit 1,CAPNS1,15.958,94.00958680728681,12.945304240166704,7.818770220784817,13.40945930322079,15.82401584175155,1.9813884816760057,5.701364860983406,90.76489018331141,100.0,35.48922832907259,4.175217542673446,3.5867296062005547,15.451124248077832,12.53989137017123
1147,A6NJA2;P54578,A6NJA2;P54578,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 14,USP14,51.086,32.57104492027989,23.377921827488443,30.722451629937964,30.974244434703692,21.878803624503995,24.4534876958384,43.4454230737645,100.0,28.276351093021933,52.99671237249836,23.96958988289099,26.270912694980474,28.326634226534658,30.800667665244873
1148,Q7Z434,Q7Z434,Mitochondrial antiviral-signaling protein,MAVS,56.527,87.46089366758537,27.138204462882733,35.71923031434969,40.59221132703124,35.899772640979926,30.952775650031093,21.473390251502853,100.0,36.29888285090992,39.31465720719098,19.41690726934582,48.90765704397501,23.446622288900095,68.35892365569283
1149,P22413;E9PE72,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1;Alkaline phosphodiesterase I;Nucleotide pyrophosphatase,ENPP1,104.92,49.03719875986788,54.44568970139143,28.931123765568202,23.50188887891985,84.94596111510825,44.793333541143895,30.63171540767279,85.87170155874257,55.66333572231065,65.90879919868367,14.055676669702393,76.38695563878082,68.14892734789503,100.0
1150,Q5KU26,Q5KU26,Collectin-12,COLEC12,81.514,38.542299712853165,58.412005522056255,47.80088642169636,48.32808941206122,94.32910081838605,68.74410228061085,100.0,34.33733681573315,45.13079754780418,19.571098400329173,93.03784453386122,30.14583717338835,65.02251834351429,14.472628216812888
1151,A0A5F9ZHY7;Q8WY22,A0A5F9ZHY7;Q8WY22,BRI3-binding protein,BRI3BP,31.26,64.81062209076373,84.88658649188798,100.0,32.31685996215803,91.15152599455236,81.03339361159072,45.37861068535967,0.0,52.38213951387565,39.376606642239636,40.95074064407036,66.29853100651151,87.01813159710949,37.74201023462702
1152,P26572;D6RF69;D6RA48;D6RBS3;D6RAK2;D6R9U2;D6RD15;D6RB69;D6RHZ8,P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT1,50.878,55.35978717704424,69.29239121917846,91.93820526019722,42.29483104291137,63.00811645221519,62.70530417165864,100.0,85.17739562093199,44.41280737918015,31.964235893723803,40.855628191843174,60.54576988293373,73.55994236558676,36.48805651688945
1153,P84157,P84157,Matrix-remodeling-associated protein 7,MXRA7,21.466,84.02049353908747,17.864761889454243,17.231655255598863,5.412879985658405,0.0,0.0,0.0,10.044723846031852,100.0,6.398959844855284,42.80715927849145,0.0,8.389043333500057,0.0
1154,Q9BVI4,Q9BVI4,Nucleolar complex protein 4 homolog,NOC4L,58.467,38.953221046331045,69.97444206469152,68.34582457475716,26.161944570394024,88.10259357669193,46.565745735094886,57.51755990743492,60.45636457538658,37.86283255195464,55.60487721499151,29.50036813473617,100.0,75.81734187727271,83.76261524926417
1155,Q13442,Q13442,28 kDa heat- and acid-stable phosphoprotein,PDAP1,20.63,22.949158375245535,6.678994984973176,57.296387890089264,100.0,14.011890045378195,14.662672588976832,8.965553184091537,24.98604863660501,11.337676616029269,68.56167990110097,41.28433232894754,40.34428595340393,8.226067556755025,65.34897841150946
1156,E9PE47;Q96QE2,E9PE47;Q96QE2,Proton myo-inositol cotransporter,SLC2A13,38.093,87.11534483479103,0.0,82.69896762697438,39.93611813857545,47.072749965095426,0.0,0.0,0.0,54.150140728353215,100.0,27.90368026023521,0.0,67.73061798179126,0.0
1157,A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6;A0A8Q3WLN5;A0A8Q3SHJ7;M0R0R5,A0A8Q3WLM5;Q7Z5G4;A0A8I5KXE5;A0A8I5KQW6,Golgin subfamily A member 7,GOLGA7,17.737,53.79036871282866,74.05681252669318,60.118647419871785,45.72973255625938,79.62591615671484,57.88151119906271,55.85269103295835,49.58604284633847,74.50117379018518,42.18662483914223,100.0,47.48483549108803,57.4966044379351,39.22488527191837
1158,A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,A0A0C4DGE4;A0A286YF28;A0A0J9YW33;Q13277,Syntaxin-3,STX3,23.243,43.64638354823834,33.244706154937525,33.502370749593105,10.659568566273208,25.134187244449336,45.49318214170993,39.334657947502706,6.926395007537953,33.16940406372204,13.394769215926027,100.0,11.89492501980112,32.775786573737115,11.729516364495622
1159,P01112;A0A804HJ06,P01112;A0A804HJ06,"GTPase HRas;GTPase HRas, N-terminally processed",HRAS,21.298,68.22004118477514,57.21624599675107,59.030277251401884,85.95349438989166,97.57752066078933,46.52531607644567,15.092823851869646,62.17907768050045,37.179508160291526,71.30606781616513,13.076862823236873,93.9582942630698,80.54717381156112,100.0
1160,Q9Y2A7,Q9Y2A7,Nck-associated protein 1,NCKAP1,128.79,45.66071945862552,36.77581313718795,53.82051285839542,74.35562183846473,46.3442970237563,43.88390849338379,60.682810495418884,51.82546827178655,65.15595820183103,52.030615054927345,100.0,58.16285672146941,44.43092474186982,75.23465032825656
1161,A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,A0A8V8TPI4;Q8TEQ8;A0A8V8TPI0;A0A8V8TPZ0;A0A8V8TQ25;A0A8V8TQT1,GPI ethanolamine phosphate transferase 3,PIGO,114.1,12.55711456956434,100.0,9.119151712743642,20.388638478600562,67.78415242120847,32.70177876881321,0.337268284256123,21.011019634858755,4.614130014012629,16.852688994360445,5.368043754309308,10.52267048397652,13.187920249814209,8.869935636536947
1162,Q5M775;J3KRB9;J3QS22,Q5M775;J3KRB9;J3QS22,Cytospin-B,SPECC1,118.58,55.08444258440635,11.325944939574624,12.045513505659645,12.203440524628178,15.43736356158633,9.47563851852594,6.262991934628717,100.0,0.0,15.630917775406662,0.0,5.224214285202555,8.33865743558544,22.89068720269012
1163,Q6PI78,Q6PI78,Transmembrane protein 65,TMEM65,25.498,41.848139108206965,76.31371778408815,100.0,29.58183341021947,54.0503073435287,27.932070959203653,48.444951034906644,21.208749927605037,59.10101725979593,42.18437479276792,50.07426806829219,64.26192640096122,65.94126022308473,50.55960095591775
1164,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8;A0A2R8Y3B3;A0A2R8Y6D8;A0A2R8Y7X6,A0A2U3TZN6;A0A2U3TZM4;A0A7I2RJN6;A0A2R8YFN5;A0A2U3TZM1;A0A2R8YE77;Q5JS79;A0A2R8YEK3;O14936;A0A2R8Y6F8,Peripheral plasma membrane protein CASK,CASK,100.2,68.90466861570765,68.87799128181202,28.900138071258635,15.404542775964991,42.63929079344667,92.45403011397192,100.0,24.376634159435344,41.387003438093636,43.27665512591437,57.08398488498012,59.13020184258041,70.54452257929572,58.01105572250699
1165,P33121;E7EPM6;B7Z3Z9;D6RER0;D6RG07;A0A494BZW8;A0A494C0J9;E7ERD7;C9J8C7;A0A494C0B6,P33121;E7EPM6;B7Z3Z9;D6RER0,Long-chain-fatty-acid--CoA ligase 1,ACSL1,77.942,38.23490080023146,56.93669896498653,60.203695742373554,28.856677545309843,94.21987036439089,66.52494226636864,100.0,59.38511256331693,43.012602329784755,41.24960477197994,74.2427864002017,54.46436290430792,48.42440243422615,42.909958342673825
1166,Q8IWT6,Q8IWT6,Volume-regulated anion channel subunit LRRC8A,LRRC8A,94.198,86.490270758889,68.02530821070741,38.136889308963426,17.959894170763306,100.0,77.75064086033962,55.453157713305465,25.735630862350966,53.47493922931851,28.326371427033685,46.46580853424152,35.95055860707115,48.269385104960335,34.92393319486815
1167,P15151;A0A0C4DG49;A0A0A0MSA9,P15151;A0A0C4DG49;A0A0A0MSA9,Poliovirus receptor,PVR,45.302,30.778236477643045,27.62295969497741,64.95341368607025,21.680159096954597,57.939904124832275,55.27819352134687,100.0,51.55460966795554,68.35347142908404,38.518432325625376,64.99151740807127,40.95887881953841,21.177755745373663,26.893056906933836
1168,G3XAN4;Q15629,G3XAN4;Q15629,Translocating chain-associated membrane protein 1,TRAM1,33.435,31.340443273620465,30.67842012165847,52.30508425659276,24.93065443685207,62.40322939699682,89.41509559458348,93.53541015861488,0.0,15.82157437148545,100.0,68.20175378782292,71.66195121115338,57.52899827933236,0.0
1169,O95857,O95857,Tetraspanin-13,TSPAN13,22.147,14.464330209428836,56.566752230901706,79.2136189440316,77.9088462045007,60.3490245137669,65.06165124268861,100.0,25.251250352445886,21.311146551753236,29.832520602990147,46.163369253930846,34.85119896729643,42.64476482183361,23.33458045268097
1170,Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2;K7EPP9;F6RTM7;K7EQ84;K7EK75,Q5U8S2;O60499;X6R2W0;K7EIY4;K7ELY2,Syntaxin-10,STX10,27.56,71.98334323938785,44.7663203763348,100.0,46.39978559920577,88.7942187188461,59.01104351673884,48.07042122300027,48.029881446461104,44.70989683740119,18.483506456171952,21.079422823848347,24.314141104704703,28.753611143575952,15.47046763588122
1171,O15504,O15504,Nucleoporin-like protein 2,NUPL2,44.871,100.0,57.80962885598513,79.05111013793822,60.12764925945488,77.04733894997227,62.90400589257995,73.0161642888531,94.40786021065041,41.81478423811032,35.959701680162816,28.8470524167106,85.53189786969607,64.61271826744888,54.46294412016791
1172,P00167;J3KNC7,P00167,Cytochrome b5,CYB5A,15.33,32.14901641537762,9.722384512298293,4.500586212901178,13.587683414039594,1.3084349325436773,4.374453800194389,2.3624443700548787,9.73851624679935,100.0,7.762535278392327,8.390836731231726,1.7304153685530053,3.8158301176318665,0.7033990323042495
1173,Q8TBM8,Q8TBM8,DnaJ homolog subfamily B member 14,DNAJB14,42.515,39.71990356834906,26.626575790196387,59.05116143934226,55.304587017227924,38.28079194199692,43.26048487322717,15.704575409941446,100.0,30.903880392630406,48.59821946967874,0.0,43.887065569847806,37.21905896333174,29.993892841119475
1174,H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,H0UI06;P14406;D6R9C3;D6RIE3;D6RGV5,"Cytochrome c oxidase subunit 7A2, mitochondrial",COX7A2,12.844,76.81892784227979,14.78148431552189,44.75497057194527,66.06111311394243,0.0,0.0,0.0,24.11072986640367,100.0,12.975876637147701,49.261112391544124,7.972710731465684,8.95592181095639,25.764941844226314
1175,Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1;H3BTY4,Q9NWW5;A0A0S2Z5D0;H3BUV4;A0A1B0GTU6;A0A1B0GUD2;H3BUT1,Ceroid-lipofuscinosis neuronal protein 6,CLN6,35.919,31.843962954558318,61.28001020554272,49.10198384617919,45.10995380793584,100.0,68.95140952869609,99.32176971994376,50.8324756639553,43.17415654339235,29.7883081802323,64.12810220499163,62.380423315285874,62.16781306454322,34.217894022174235
1176,G5E9F5;B5MC53;B5MCF8;P39210,G5E9F5;B5MC53;B5MCF8;P39210,Protein Mpv17,MPV17,12.958,100.0,60.084670204123704,5.77361330630271,0.0,78.31263332566026,26.848382529912513,0.0,32.9612111107176,53.73624153941186,58.91465191288815,13.266027709486563,92.39256800104413,45.508316978612456,81.34599958216336
1177,Q9UNF1,Q9UNF1,Melanoma-associated antigen D2,MAGED2,64.953,29.33341944847917,24.25893349622354,47.44965227390742,53.575291961838936,63.49726325391217,41.87007915864905,69.17503646168589,100.0,47.28572433135024,46.29816783266867,49.18623521187791,53.49677189199753,35.550800437824755,49.12379744499348
1178,C9JE12;C9JCW7;Q9BVT8,C9JE12;C9JCW7;Q9BVT8,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1,16.12,58.46953706185574,60.214493528854874,65.9808096056286,22.08596297370001,82.9681313944864,58.91906543285751,100.0,59.27494463466023,71.53100155009625,11.454855197844811,17.16965446199634,29.0797244921774,51.442811097021156,20.962480557326447
1179,O95721,O95721,Synaptosomal-associated protein 29,SNAP29,28.97,51.821432799240675,26.99938342927118,73.67095765926854,37.34356999786085,47.86191071750665,32.40637701260348,30.98327816939041,92.68339415264195,54.52696458127758,100.0,24.11233213682842,48.396652009505495,47.160543650286336,65.1593728257114
1180,Q13636,Q13636,Ras-related protein Rab-31,RAB31,21.569,51.80070801834271,55.32648542419828,32.25287575640337,45.90740839639625,71.69167987844097,57.24366264986123,10.093167439462789,100.0,68.9220170175407,32.54972128144618,15.455758924739834,67.00182787028214,44.072632578645,33.29501056239984
1181,Q9NX76,Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6,CMTM6,20.419,42.05898349977786,58.962604971543776,100.0,55.36247511829808,0.0,50.145864815389984,88.42139861787021,30.157746691466297,54.61922164450171,0.0,72.896198683407,10.486303369202554,40.6948661160209,4.15028978631276
1182,Q71RG4;K7EKW3;E7ESS3,Q71RG4;K7EKW3;E7ESS3,Transmembrane and ubiquitin-like domain-containing protein 2,TMUB2,33.788,100.0,53.64868568432085,44.73199814070943,18.2731786756932,31.904498659046993,30.348541204759844,0.0,30.166246411251663,61.96240814629653,33.262072082424964,0.0,24.59740757776601,33.92736930639994,10.049584434768157
1183,O14975;G3V1R7,O14975;G3V1R7,Very long-chain acyl-CoA synthetase,SLC27A2,70.311,60.006735140119346,46.113515467064424,21.929208861501614,28.709054212421336,74.44511732988792,31.889092674364022,51.642753837027044,100.0,25.737658990042213,42.8934264492304,23.257989452386457,57.169100943800075,34.38258262800807,59.953163921151365
1184,Q9P273,Q9P273,Teneurin-3,TENM3,300.95,91.72565821150836,70.46235020164139,75.02572372896506,58.4562244403107,94.12970282049497,61.465648284064386,59.617007776455544,100.0,56.477358269917865,41.55014376095757,25.10997244370847,68.68782342303645,59.96196032939524,44.3906437802806
1185,Q96NT0,Q96NT0,Coiled-coil domain-containing protein 115,CCDC115,19.76,59.088426142983494,19.165956940923568,3.647112766882918,7.45567086570504,16.417788842309267,12.598642374280706,0.0,100.0,32.37350131168391,14.70634719394062,0.0,39.677944254106116,41.47910033839356,9.609487722166763
1186,Q9BV23;C9JNE7,Q9BV23;C9JNE7,Monoacylglycerol lipase ABHD6,ABHD6,38.33,49.42369509996397,24.681549513607145,0.0,25.392316460226866,0.0,43.06023087491063,24.602900390463432,0.0,56.11957157541947,13.130596749816473,34.08254647135182,21.36404603900509,100.0,21.323571181918354
1187,Q96RT1,Q96RT1,Protein LAP2,ERBB2IP,158.3,93.52314354721064,59.90099757442625,47.91878513869336,11.83982770085961,100.0,42.655388657636124,16.838650754853518,22.85967548684526,39.14130388204616,38.22708624054715,19.63935271388444,42.58847928264179,43.7749380637928,29.977137107248215
1188,Q9NUL3,Q9NUL3,Double-stranded RNA-binding protein Staufen homolog 2,STAU2,62.608,39.94342040506684,50.52004368184583,51.62412652967472,76.00444238487495,65.54793307661416,43.278925199181224,100.0,77.31500762225333,32.953113908998816,45.99304091021024,79.21910368545225,56.718056730480505,57.30749959043872,44.831814793765886
1189,Q15800;D6RDP9;D6R952;D6REA2,Q15800;D6RDP9;D6R952,Methylsterol monooxygenase 1,MSMO1,35.215,26.827664384687033,57.63650818259073,83.70299043895433,16.306568446138687,100.0,76.91620120792547,60.17376617769064,3.6062047632378067,44.96178592240291,43.71519142060134,47.82307720325416,69.62447650656186,57.20790210457446,54.06515368748147
1190,F5GXX5;P61803;F5H895;A0A0B4J239,F5GXX5;P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1,9.5541,13.248638085996308,76.1195419931879,100.0,39.77716246997684,77.86081562335643,76.56324089667295,57.85455010818983,12.368649934518679,29.9164118571793,14.70054958578782,36.647078456130785,37.42107537172913,97.06593553290233,15.245785620968952
